01032020;391783248;00068;31463548300014;01102019;260;920;09.70;-24.00;-2.00
01032020;391783248;00068;31463548300014;01092019;260;920;09.70;-24.00;-2.00
01032020;391783248;00068;31463548300014;01062019;260;920;09.70;-24.00;-2.00
01032020;391783248;00068;31463548300014;01122019;260;920;09.70;-24.00;-2.00
01032020;391783248;00068;31463548300014;01082019;260;920;09.70;-24.00;-2.00
01032020;391783248;00068;31463548300014;01112019;260;920;09.70;-24.00;-2.00
01032020;391783248;00068;31463548300014;01072019;260;920;09.70;-24.00;-2.00
01032021;391783248;00068;31463548300014;01032021;430;920;01.80;00.00;00.00
01032021;391783248;00068;31463548300014;01032021;100;921;15.45;3428.00;530.00
01032021;391783248;00068;31463548300014;01032021;635;920;06.00;4000.00;240.00
01032021;391783248;00068;31463548300014;01032021;027;920;00.02;4000.00;01.00
01032021;391783248;00068;31463548300014;01032021;772;920;04.05;4000.00;162.00
01032021;391783248;00068;31463548300014;01032021;937;920;00.15;4000.00;06.00
01032021;391783248;00068;31463548300014;01032021;260;920;09.70;4009.00;389.00
01032021;391783248;00068;31463548300014;01032021;332;921;00.10;3428.00;03.00
01032021;391783248;00068;31463548300014;01032021;100;920;00.90;4000.00;
01032021;391783248;00068;31463548300014;01032021;671;921;;;00.00
01032021;391783248;00068;31463548300014;01032021;668;921;;;00.00
01042020;391783248;00068;31463548300014;01042020;430;920;01.80;00.00;00.00
01042020;391783248;00068;31463548300014;01042020;100;921;15.45;123.00;19.00
01042020;391783248;00068;31463548300014;01042020;635;920;06.00;123.00;07.00
01042020;391783248;00068;31463548300014;01042020;027;920;00.02;123.00;00.00
01042020;391783248;00068;31463548300014;01042020;772;920;04.05;123.00;05.00
01042020;391783248;00068;31463548300014;01042020;937;920;00.15;123.00;00.00
01042020;391783248;00068;31463548300014;01042020;260;920;09.70;146.00;14.00
01042020;391783248;00068;31463548300014;01042020;332;921;00.10;123.00;00.00
01042020;391783248;00068;31463548300014;01042020;100;920;00.80;123.00;
01042020;391783248;00068;31463548300014;01042020;671;921;;;00.00
01042020;391783248;00068;31463548300014;01042020;060;920;;3221.00;
01052019;391783248;00068;31463548300014;01052019;430;920;01.80;00.00;00.00
01052019;391783248;00068;31463548300014;01052019;100;921;15.45;1210.00;187.00
01052019;391783248;00068;31463548300014;01052019;635;920;06.00;00.00;00.00
01052019;391783248;00068;31463548300014;01052019;027;920;00.02;1210.00;00.00
01052019;391783248;00068;31463548300014;01052019;772;920;04.05;1210.00;49.00
01052019;391783248;00068;31463548300014;01052019;937;920;00.15;1210.00;02.00
01052019;391783248;00068;31463548300014;01052019;260;920;09.70;1194.00;116.00
01052019;391783248;00068;31463548300014;01052019;332;921;00.10;1210.00;01.00
01052019;391783248;00068;31463548300014;01052019;462;921;100.00;389.00;389.00
01052019;391783248;00068;31463548300014;01052019;100;920;00.90;1210.00;
01052020;391783248;00068;31463548300014;01052020;430;920;01.80;00.00;00.00
01052020;391783248;00068;31463548300014;01052020;100;921;15.45;862.00;133.00
01052020;391783248;00068;31463548300014;01052020;635;920;06.00;862.00;52.00
01052020;391783248;00068;31463548300014;01052020;027;920;00.02;862.00;00.00
01052020;391783248;00068;31463548300014;01052020;772;920;04.05;862.00;35.00
01052020;391783248;00068;31463548300014;01052020;937;920;00.15;862.00;01.00
01052020;391783248;00068;31463548300014;01052020;260;920;09.70;883.00;86.00
01052020;391783248;00068;31463548300014;01052020;332;921;00.10;862.00;01.00
01052020;391783248;00068;31463548300014;01052020;100;920;00.80;862.00;
01052020;391783248;00068;31463548300014;01052020;671;921;;;00.00
01052020;391783248;00068;31463548300014;01052020;060;920;;2608.00;
01062020;391783248;00068;31463548300014;01062020;430;920;01.80;00.00;00.00
01062020;391783248;00068;31463548300014;01062020;100;921;15.45;1558.00;241.00
01062020;391783248;00068;31463548300014;01062020;635;920;06.00;1969.00;118.00
01062020;391783248;00068;31463548300014;01062020;027;920;00.02;1969.00;00.00
01062020;391783248;00068;31463548300014;01062020;772;920;04.05;1969.00;80.00
01062020;391783248;00068;31463548300014;01062020;937;920;00.15;1969.00;03.00
01062020;391783248;00068;31463548300014;01062020;260;920;09.70;1985.00;193.00
01062020;391783248;00068;31463548300014;01062020;332;921;00.10;1558.00;02.00
01062020;391783248;00068;31463548300014;01062020;100;920;00.80;1969.00;
01062020;391783248;00068;31463548300014;01062020;671;921;;;00.00
01062020;391783248;00068;31463548300014;01062020;060;920;;1686.00;
01062020;391783248;00068;31463548300014;01032019;462;921;100.00;-73.00;-73.00
01062020;391783248;00068;31463548300014;01012019;462;921;100.00;-75.00;-75.00
01062020;391783248;00068;31463548300014;01022019;462;921;100.00;-73.00;-73.00
01062019;391783248;00068;31463548300014;01062019;430;920;01.80;00.00;00.00
01062019;391783248;00068;31463548300014;01062019;100;921;15.45;4638.00;717.00
01062019;391783248;00068;31463548300014;01062019;635;920;06.00;4000.00;240.00
01062019;391783248;00068;31463548300014;01062019;027;920;00.02;5261.00;01.00
01062019;391783248;00068;31463548300014;01062019;772;920;04.05;5261.00;213.00
01062019;391783248;00068;31463548300014;01062019;937;920;00.15;5261.00;08.00
01062019;391783248;00068;31463548300014;01062019;260;920;09.70;5252.00;509.00
01062019;391783248;00068;31463548300014;01062019;332;921;00.10;4638.00;05.00
01062019;391783248;00068;31463548300014;01062019;462;921;100.00;405.00;405.00
01062019;391783248;00068;31463548300014;01062019;100;920;00.90;5261.00;
01062019;391783248;00068;31463548300014;01062019;430;920;01.80;00.00;00.00
01062019;391783248;00068;31463548300014;01062019;100;921;15.45;4638.00;717.00
01062019;391783248;00068;31463548300014;01062019;635;920;06.00;4000.00;240.00
01062019;391783248;00068;31463548300014;01062019;027;920;00.02;5261.00;01.00
01062019;391783248;00068;31463548300014;01062019;772;920;04.05;5261.00;213.00
01062019;391783248;00068;31463548300014;01062019;937;920;00.15;5261.00;08.00
01062019;391783248;00068;31463548300014;01062019;260;920;09.70;5252.00;509.00
01062019;391783248;00068;31463548300014;01062019;332;921;00.10;4638.00;05.00
01062019;391783248;00068;31463548300014;01062019;462;921;100.00;405.00;405.00
01062019;391783248;00068;31463548300014;01062019;100;920;00.90;5261.00;
01012019;391783248;00068;31463548300014;01012019;430;920;01.80;00.00;00.00
01012019;391783248;00068;31463548300014;01012019;100;921;15.45;1255.00;194.00
01012019;391783248;00068;31463548300014;01012019;635;920;06.00;00.00;00.00
01012019;391783248;00068;31463548300014;01012019;027;920;00.02;1255.00;00.00
01012019;391783248;00068;31463548300014;01012019;772;920;04.05;1255.00;51.00
01012019;391783248;00068;31463548300014;01012019;937;920;00.15;1255.00;02.00
01012019;391783248;00068;31463548300014;01012019;260;920;09.70;1238.00;120.00
01012019;391783248;00068;31463548300014;01012019;332;921;00.10;1255.00;01.00
